file_name,function_name,complexity,tokens,triaged_out,model,llm_latency_s,verification_latency_s,verdict,orig_instrs,final_instrs,reduction_pct
richards_benchmark.bc,trace,2,2150,True,,,,pending,14,14,0.0
richards_benchmark.bc,schedule,6,3590,False,ollama/qwen2.5-coder:3b,71.962,,syntax_fail,88,88,0.0
richards_benchmark.bc,Wait,1,2029,True,,,,pending,7,7,0.0
richards_benchmark.bc,holdself,1,2119,True,,,,pending,12,12,0.0
richards_benchmark.bc,findtcb,4,2383,True,,,,pending,27,27,0.0
richards_benchmark.bc,release,3,2560,True,,,,pending,39,39,0.0
richards_benchmark.bc,qpkt,4,3080,True,,,,pending,68,68,0.0
richards_benchmark.bc,append,2,2305,True,,,,pending,23,23,0.0
richards_benchmark.bc,idlefn,3,2421,True,,,,pending,33,33,0.0
richards_benchmark.bc,workfn,4,2864,True,,,,pending,56,56,0.0
richards_benchmark.bc,handlerfn,7,3494,False,ollama/qwen2.5-coder:3b,,,pending,92,92,0.0
richards_benchmark.bc,devfn,4,2493,True,,,,pending,37,37,0.0
richards_benchmark.bc,main,3,3536,True,,,,pending,72,72,0.0
whetstone.bc,main,30,14533,False,ollama/qwen2.5-coder:7b,91.702,,syntax_fail,702,702,0.0
whetstone.bc,POUT,1,2129,True,,,,pending,23,23,0.0
whetstone.bc,PA,2,3208,True,,,,pending,93,93,0.0
whetstone.bc,P3,1,2277,True,,,,pending,36,36,0.0
whetstone.bc,P0,1,2193,True,,,,pending,25,25,0.0
flops-2.bc,main,3,4502,True,,,,pending,160,160,0.0
flops-3.bc,main,2,4600,True,,,,pending,158,158,0.0
flops-7.bc,main,2,4415,True,,,,pending,154,154,0.0
flops.bc,main,15,27692,False,ollama/qwen2.5-coder:7b,61.189,,syntax_fail,1342,1342,0.0
flops.bc,dtime,1,3147,True,,,,pending,27,27,0.0
flops-6.bc,main,2,5333,True,,,,pending,197,197,0.0
mandel.bc,emit,1,1324,True,,,,pending,13,13,0.0
mandel.bc,mandel,7,3380,False,ollama/qwen2.5-coder:3b,13.144,0.152,unsupported,121,121,0.0
mandel.bc,main,1,1209,True,,,,pending,8,8,0.0
flops-4.bc,main,2,5062,True,,,,pending,185,185,0.0
revertBits.bc,ReverseBits32,1,1801,True,,,,pending,42,42,0.0
revertBits.bc,ReverseBits64,1,2064,True,,,,pending,58,58,0.0
revertBits.bc,main,5,2791,False,ollama/qwen2.5-coder:3b,51.319,0.145,unsupported,91,91,0.0
evalloop.bc,execute,1,1384,True,,,,pending,7,7,0.0
evalloop.bc,eval,2,9151,True,,,,pending,420,420,0.0
evalloop.bc,main,3,2201,True,,,,pending,51,51,0.0
flops-5.bc,main,2,5338,True,,,,pending,198,198,0.0
dt.bc,main,2,2209,True,,,,pending,56,56,0.0
dt.bc,double_array_divs_variable,3,1867,True,,,,pending,41,41,0.0
himenobmtxpa.bc,main,1,5728,True,,,,pending,145,145,0.0
himenobmtxpa.bc,newMat,2,3440,True,,,,pending,49,49,0.0
himenobmtxpa.bc,mat_set_init,4,4522,True,,,,pending,108,108,0.0
himenobmtxpa.bc,mat_set,4,4243,True,,,,pending,93,93,0.0
himenobmtxpa.bc,jacobi,8,29408,False,ollama/qwen2.5-coder:7b,114.601,,syntax_fail,1464,1464,0.0
himenobmtxpa.bc,clearMat,2,3128,True,,,,pending,28,28,0.0
himenobmtxpa.bc,fflop,1,2898,True,,,,pending,19,19,0.0
himenobmtxpa.bc,mflops,1,2828,True,,,,pending,14,14,0.0
himenobmtxpa.bc,set_param,11,4423,False,ollama/qwen2.5-coder:3b,,,pending,98,98,0.0
himenobmtxpa.bc,second,3,3341,True,,,,pending,39,39,0.0
salsa20.bc,salsa20,4,12190,True,,,,pending,609,609,0.0
salsa20.bc,salsa,2,1192,True,,,,pending,18,18,0.0
salsa20.bc,main,3,1928,True,,,,pending,61,61,0.0
lowercase.bc,main,2,2081,True,,,,pending,22,22,0.0
lowercase.bc,doTest,3,3106,True,,,,pending,76,76,0.0
lowercase.bc,lower_StringImpl,3,2703,True,,,,pending,60,60,0.0
lowercase.bc,toASCIILower,2,2008,True,,,,pending,18,18,0.0
ffbench.bc,main,18,7253,False,ollama/qwen2.5-coder:3b,32.999,,syntax_fail,314,314,0.0
ffbench.bc,fourn,13,9128,False,ollama/qwen2.5-coder:7b,52.217,,syntax_fail,450,450,0.0
ReedSolomon.bc,rsdec_204,7,3479,False,ollama/qwen2.5-coder:3b,33.725,,syntax_fail,115,115,0.0
ReedSolomon.bc,rsenc_204,6,3060,False,ollama/qwen2.5-coder:3b,112.027,,syntax_fail,92,92,0.0
ReedSolomon.bc,main,4,2834,True,,,,pending,73,73,0.0
ReedSolomon.bc,generate_gf,5,3508,False,ollama/qwen2.5-coder:3b,93.981,,syntax_fail,106,106,0.0
ReedSolomon.bc,gen_poly,5,3459,False,ollama/qwen2.5-coder:3b,31.897,,syntax_fail,107,107,0.0
ReedSolomon.bc,decode_rs,59,23866,False,ollama/qwen2.5-coder:7b,84.43,0.128,unsupported,1217,1217,0.0
ReedSolomon.bc,encode_rs,7,3744,False,ollama/qwen2.5-coder:3b,,,pending,124,124,0.0
matmul_f64_4x4.bc,wrap_mul4,1,1758,True,,,,pending,11,11,0.0
matmul_f64_4x4.bc,mul4,2,14570,True,,,,pending,640,640,0.0
matmul_f64_4x4.bc,main,4,2924,True,,,,pending,68,68,0.0
pi.bc,myadd,1,1068,True,,,,pending,12,12,0.0
pi.bc,main,3,3336,True,,,,pending,144,144,0.0
fp-convert.bc,loop,2,1473,True,,,,pending,39,39,0.0
fp-convert.bc,main,4,2417,True,,,,pending,89,89,0.0
aarch64-init-cpu-features.bc,main,4,1543,True,,,,pending,45,45,0.0
flops-8.bc,main,2,5390,True,,,,pending,201,201,0.0
mandel-2.bc,sqr,1,998,True,,,,pending,6,6,0.0
mandel-2.bc,cnorm2,1,1179,True,,,,pending,14,14,0.0
mandel-2.bc,loop,5,2414,False,ollama/qwen2.5-coder:3b,37.631,,syntax_fail,76,76,0.0
mandel-2.bc,main,4,1828,True,,,,pending,52,52,0.0
oourafft.bc,main,8,8134,False,ollama/qwen2.5-coder:7b,70.497,,syntax_fail,301,301,0.0
oourafft.bc,get_time,1,3099,True,,,,pending,12,12,0.0
oourafft.bc,makewt,4,4816,True,,,,pending,122,122,0.0
oourafft.bc,putdata,2,3459,True,,,,pending,38,38,0.0
oourafft.bc,cdft,4,3613,True,,,,pending,45,45,0.0
oourafft.bc,errorcheck,3,3897,True,,,,pending,64,64,0.0
oourafft.bc,bitrv2,8,12138,False,ollama/qwen2.5-coder:7b,43.126,,syntax_fail,587,587,0.0
oourafft.bc,cftfsub,6,8477,False,ollama/qwen2.5-coder:7b,136.721,,syntax_fail,353,353,0.0
oourafft.bc,bitrv2conj,8,13669,False,ollama/qwen2.5-coder:7b,115.583,,syntax_fail,692,692,0.0
oourafft.bc,cftbsub,6,8596,False,ollama/qwen2.5-coder:7b,75.96,0.185,unsupported,362,362,0.0
oourafft.bc,cft1st,2,16155,True,,,,pending,853,853,0.0
oourafft.bc,cftmdl,6,19775,False,ollama/qwen2.5-coder:7b,48.988,,syntax_fail,1085,1085,0.0
perlin.bc,main,4,3328,True,,,,pending,56,56,0.0
perlin.bc,noise,1,6265,True,,,,pending,221,221,0.0
perlin.bc,init,2,2834,True,,,,pending,30,30,0.0
perlin.bc,fade,1,2534,True,,,,pending,13,13,0.0
perlin.bc,lerp,1,2502,True,,,,pending,13,13,0.0
perlin.bc,grad,7,3461,False,ollama/qwen2.5-coder:3b,53.734,0.078,passed,70,70,0.0
correlation.bc,polybench_flush_cache,2,3411,True,,,,pending,40,40,0.0
correlation.bc,polybench_prepare_instruments,1,2753,True,,,,pending,2,2,0.0
correlation.bc,polybench_timer_start,1,2781,True,,,,pending,4,4,0.0
correlation.bc,polybench_timer_stop,1,2771,True,,,,pending,3,3,0.0
correlation.bc,polybench_timer_print,1,2821,True,,,,pending,5,5,0.0
correlation.bc,polybench_free_data,1,2797,True,,,,pending,5,5,0.0
correlation.bc,polybench_alloc_data,1,3081,True,,,,pending,22,22,0.0
correlation.bc,xmalloc,3,3346,True,,,,pending,34,34,0.0
correlation.bc,main,1,4023,True,,,,pending,67,67,0.0
correlation.bc,init_array,3,3607,True,,,,pending,53,53,0.0
correlation.bc,kernel_correlation,11,8409,False,ollama/qwen2.5-coder:7b,50.848,,syntax_fail,341,341,0.0
correlation.bc,print_array,3,3828,True,,,,pending,65,65,0.0
correlation.bc,rtclock,1,2753,True,,,,pending,1,1,0.0
correlation.bc,print_element,1,6092,True,,,,pending,203,203,0.0
covariance.bc,polybench_flush_cache,2,3332,True,,,,pending,40,40,0.0
covariance.bc,polybench_prepare_instruments,1,2674,True,,,,pending,2,2,0.0
covariance.bc,polybench_timer_start,1,2702,True,,,,pending,4,4,0.0
covariance.bc,polybench_timer_stop,1,2692,True,,,,pending,3,3,0.0
covariance.bc,polybench_timer_print,1,2742,True,,,,pending,5,5,0.0
covariance.bc,polybench_free_data,1,2718,True,,,,pending,5,5,0.0
covariance.bc,polybench_alloc_data,1,3002,True,,,,pending,22,22,0.0
covariance.bc,xmalloc,3,3267,True,,,,pending,34,34,0.0
covariance.bc,main,1,3754,True,,,,pending,58,58,0.0
covariance.bc,init_array,3,3517,True,,,,pending,53,53,0.0
covariance.bc,kernel_covariance,8,6088,False,ollama/qwen2.5-coder:3b,26.952,,syntax_fail,206,206,0.0
covariance.bc,print_array,3,3747,True,,,,pending,65,65,0.0
covariance.bc,rtclock,1,2674,True,,,,pending,1,1,0.0
covariance.bc,print_element,1,6015,True,,,,pending,203,203,0.0
seidel-2d.bc,polybench_flush_cache,2,3520,True,,,,pending,40,40,0.0
seidel-2d.bc,polybench_prepare_instruments,1,2862,True,,,,pending,2,2,0.0
seidel-2d.bc,polybench_timer_start,1,2890,True,,,,pending,4,4,0.0
seidel-2d.bc,polybench_timer_stop,1,2880,True,,,,pending,3,3,0.0
seidel-2d.bc,polybench_timer_print,1,2930,True,,,,pending,5,5,0.0
seidel-2d.bc,polybench_free_data,1,2906,True,,,,pending,5,5,0.0
seidel-2d.bc,polybench_alloc_data,1,3190,True,,,,pending,22,22,0.0
seidel-2d.bc,xmalloc,3,3455,True,,,,pending,34,34,0.0
seidel-2d.bc,main,2,4123,True,,,,pending,67,67,0.0
seidel-2d.bc,init_array,3,3684,True,,,,pending,51,51,0.0
seidel-2d.bc,kernel_seidel_2d,4,5419,True,,,,pending,153,153,0.0
seidel-2d.bc,kernel_seidel_2d_StrictFP,4,5419,True,,,,pending,153,153,0.0
seidel-2d.bc,check_FP,5,4567,False,ollama/qwen2.5-coder:3b,73.965,0.094,passed,98,98,0.0
seidel-2d.bc,print_array,3,3937,True,,,,pending,65,65,0.0
seidel-2d.bc,rtclock,1,2862,True,,,,pending,1,1,0.0
seidel-2d.bc,print_element,1,6203,True,,,,pending,203,203,0.0
adi.bc,polybench_flush_cache,2,3315,True,,,,pending,40,40,0.0
adi.bc,polybench_prepare_instruments,1,2657,True,,,,pending,2,2,0.0
adi.bc,polybench_timer_start,1,2685,True,,,,pending,4,4,0.0
adi.bc,polybench_timer_stop,1,2675,True,,,,pending,3,3,0.0
adi.bc,polybench_timer_print,1,2725,True,,,,pending,5,5,0.0
adi.bc,polybench_free_data,1,2701,True,,,,pending,5,5,0.0
adi.bc,polybench_alloc_data,1,2985,True,,,,pending,22,22,0.0
adi.bc,xmalloc,3,3250,True,,,,pending,34,34,0.0
adi.bc,main,1,3827,True,,,,pending,62,62,0.0
adi.bc,init_array,3,3464,True,,,,pending,50,50,0.0
adi.bc,kernel_adi,8,11394,False,ollama/qwen2.5-coder:7b,73.89,,syntax_fail,518,518,0.0
adi.bc,print_array,3,3732,True,,,,pending,65,65,0.0
adi.bc,rtclock,1,2657,True,,,,pending,1,1,0.0
adi.bc,print_element,1,5998,True,,,,pending,203,203,0.0
jacobi-2d.bc,polybench_flush_cache,2,3593,True,,,,pending,40,40,0.0
jacobi-2d.bc,polybench_prepare_instruments,1,2935,True,,,,pending,2,2,0.0
jacobi-2d.bc,polybench_timer_start,1,2963,True,,,,pending,4,4,0.0
jacobi-2d.bc,polybench_timer_stop,1,2953,True,,,,pending,3,3,0.0
jacobi-2d.bc,polybench_timer_print,1,3003,True,,,,pending,5,5,0.0
jacobi-2d.bc,polybench_free_data,1,2979,True,,,,pending,5,5,0.0
jacobi-2d.bc,polybench_alloc_data,1,3263,True,,,,pending,22,22,0.0
jacobi-2d.bc,xmalloc,3,3528,True,,,,pending,34,34,0.0
jacobi-2d.bc,main,2,4544,True,,,,pending,82,82,0.0
jacobi-2d.bc,init_array,3,4073,True,,,,pending,71,71,0.0
jacobi-2d.bc,kernel_jacobi_2d,6,6148,False,ollama/qwen2.5-coder:3b,,,pending,191,191,0.0
jacobi-2d.bc,kernel_jacobi_2d_StrictFP,6,6148,False,ollama/qwen2.5-coder:3b,20.714,,syntax_fail,191,191,0.0
jacobi-2d.bc,check_FP,5,4640,False,ollama/qwen2.5-coder:3b,,,pending,98,98,0.0
jacobi-2d.bc,print_array,3,4010,True,,,,pending,65,65,0.0
jacobi-2d.bc,rtclock,1,2935,True,,,,pending,1,1,0.0
jacobi-2d.bc,print_element,1,6276,True,,,,pending,203,203,0.0
jacobi-1d.bc,polybench_flush_cache,2,3501,True,,,,pending,40,40,0.0
jacobi-1d.bc,polybench_prepare_instruments,1,2843,True,,,,pending,2,2,0.0
jacobi-1d.bc,polybench_timer_start,1,2871,True,,,,pending,4,4,0.0
jacobi-1d.bc,polybench_timer_stop,1,2861,True,,,,pending,3,3,0.0
jacobi-1d.bc,polybench_timer_print,1,2911,True,,,,pending,5,5,0.0
jacobi-1d.bc,polybench_free_data,1,2887,True,,,,pending,5,5,0.0
jacobi-1d.bc,polybench_alloc_data,1,3171,True,,,,pending,22,22,0.0
jacobi-1d.bc,xmalloc,3,3436,True,,,,pending,34,34,0.0
jacobi-1d.bc,main,2,4405,True,,,,pending,82,82,0.0
jacobi-1d.bc,init_array,2,3498,True,,,,pending,43,43,0.0
jacobi-1d.bc,kernel_jacobi_1d,4,4425,True,,,,pending,100,100,0.0
jacobi-1d.bc,kernel_jacobi_1d_StrictFP,4,4425,True,,,,pending,100,100,0.0
jacobi-1d.bc,check_FP,4,4133,True,,,,pending,76,76,0.0
jacobi-1d.bc,print_array,2,3613,True,,,,pending,48,48,0.0
jacobi-1d.bc,rtclock,1,2843,True,,,,pending,1,1,0.0
jacobi-1d.bc,print_element,1,6184,True,,,,pending,203,203,0.0
heat-3d.bc,polybench_flush_cache,2,3396,True,,,,pending,40,40,0.0
heat-3d.bc,polybench_prepare_instruments,1,2738,True,,,,pending,2,2,0.0
heat-3d.bc,polybench_timer_start,1,2766,True,,,,pending,4,4,0.0
heat-3d.bc,polybench_timer_stop,1,2756,True,,,,pending,3,3,0.0
heat-3d.bc,polybench_timer_print,1,2806,True,,,,pending,5,5,0.0
heat-3d.bc,polybench_free_data,1,2782,True,,,,pending,5,5,0.0
heat-3d.bc,polybench_alloc_data,1,3066,True,,,,pending,22,22,0.0
heat-3d.bc,xmalloc,3,3331,True,,,,pending,34,34,0.0
heat-3d.bc,main,1,3738,True,,,,pending,53,53,0.0
heat-3d.bc,init_array,4,4126,True,,,,pending,83,83,0.0
heat-3d.bc,kernel_heat_3d,8,9515,False,ollama/qwen2.5-coder:7b,66.114,,syntax_fail,377,377,0.0
heat-3d.bc,print_array,4,4117,True,,,,pending,82,82,0.0
heat-3d.bc,rtclock,1,2738,True,,,,pending,1,1,0.0
heat-3d.bc,print_element,1,6079,True,,,,pending,203,203,0.0
fdtd-2d.bc,polybench_flush_cache,2,3672,True,,,,pending,40,40,0.0
fdtd-2d.bc,polybench_prepare_instruments,1,3014,True,,,,pending,2,2,0.0
fdtd-2d.bc,polybench_timer_start,1,3042,True,,,,pending,4,4,0.0
fdtd-2d.bc,polybench_timer_stop,1,3032,True,,,,pending,3,3,0.0
fdtd-2d.bc,polybench_timer_print,1,3082,True,,,,pending,5,5,0.0
fdtd-2d.bc,polybench_free_data,1,3058,True,,,,pending,5,5,0.0
fdtd-2d.bc,polybench_alloc_data,1,3342,True,,,,pending,22,22,0.0
fdtd-2d.bc,xmalloc,3,3607,True,,,,pending,34,34,0.0
fdtd-2d.bc,main,1,5590,True,,,,pending,125,125,0.0
fdtd-2d.bc,init_array,4,4787,True,,,,pending,112,112,0.0
fdtd-2d.bc,kernel_fdtd_2d,9,7263,False,ollama/qwen2.5-coder:3b,14.415,,syntax_fail,249,249,0.0
fdtd-2d.bc,kernel_fdtd_2d_StrictFP,9,7267,False,ollama/qwen2.5-coder:3b,,,pending,252,252,0.0
fdtd-2d.bc,print_array,5,5087,False,ollama/qwen2.5-coder:3b,,,pending,123,123,0.0
fdtd-2d.bc,rtclock,1,3014,True,,,,pending,1,1,0.0
fdtd-2d.bc,print_element,1,6355,True,,,,pending,203,203,0.0
deriche.bc,polybench_flush_cache,2,3915,True,,,,pending,40,40,0.0
deriche.bc,polybench_prepare_instruments,1,3257,True,,,,pending,2,2,0.0
deriche.bc,polybench_timer_start,1,3285,True,,,,pending,4,4,0.0
deriche.bc,polybench_timer_stop,1,3275,True,,,,pending,3,3,0.0
deriche.bc,polybench_timer_print,1,3325,True,,,,pending,5,5,0.0
deriche.bc,polybench_free_data,1,3301,True,,,,pending,5,5,0.0
deriche.bc,polybench_alloc_data,1,3585,True,,,,pending,22,22,0.0
deriche.bc,xmalloc,3,3850,True,,,,pending,34,34,0.0
deriche.bc,main,2,5519,True,,,,pending,112,112,0.0
deriche.bc,init_array,3,4169,True,,,,pending,57,57,0.0
deriche.bc,kernel_deriche,13,12309,False,ollama/qwen2.5-coder:7b,116.158,,syntax_fail,533,533,0.0
deriche.bc,kernel_deriche_StrictFP,13,12322,False,ollama/qwen2.5-coder:7b,57.149,,syntax_fail,546,546,0.0
deriche.bc,check_FP,5,4956,False,ollama/qwen2.5-coder:3b,,,pending,98,98,0.0
deriche.bc,print_array,4,4601,True,,,,pending,81,81,0.0
deriche.bc,rtclock,1,3257,True,,,,pending,1,1,0.0
deriche.bc,print_element,1,6598,True,,,,pending,203,203,0.0
floyd-warshall.bc,polybench_flush_cache,2,3500,True,,,,pending,40,40,0.0
floyd-warshall.bc,polybench_prepare_instruments,1,2842,True,,,,pending,2,2,0.0
floyd-warshall.bc,polybench_timer_start,1,2870,True,,,,pending,4,4,0.0
floyd-warshall.bc,polybench_timer_stop,1,2860,True,,,,pending,3,3,0.0
floyd-warshall.bc,polybench_timer_print,1,2910,True,,,,pending,5,5,0.0
floyd-warshall.bc,polybench_free_data,1,2886,True,,,,pending,5,5,0.0
floyd-warshall.bc,polybench_alloc_data,1,3170,True,,,,pending,22,22,0.0
floyd-warshall.bc,xmalloc,3,3435,True,,,,pending,34,34,0.0
floyd-warshall.bc,main,2,3988,True,,,,pending,61,61,0.0
floyd-warshall.bc,init_array,6,4057,False,ollama/qwen2.5-coder:3b,86.872,0.084,passed,73,73,0.0
floyd-warshall.bc,kernel_floyd_warshall,5,4747,False,ollama/qwen2.5-coder:3b,28.409,,syntax_fail,110,110,0.0
floyd-warshall.bc,kernel_floyd_warshall_StrictFP,5,4747,False,ollama/qwen2.5-coder:3b,80.341,,syntax_fail,110,110,0.0
floyd-warshall.bc,check_FP,5,4581,False,ollama/qwen2.5-coder:3b,,,pending,100,100,0.0
floyd-warshall.bc,print_array,3,3934,True,,,,pending,66,66,0.0
floyd-warshall.bc,rtclock,1,2842,True,,,,pending,1,1,0.0
floyd-warshall.bc,print_element,1,6183,True,,,,pending,203,203,0.0
nussinov.bc,polybench_flush_cache,2,3533,True,,,,pending,40,40,0.0
nussinov.bc,polybench_prepare_instruments,1,2875,True,,,,pending,2,2,0.0
nussinov.bc,polybench_timer_start,1,2903,True,,,,pending,4,4,0.0
nussinov.bc,polybench_timer_stop,1,2893,True,,,,pending,3,3,0.0
nussinov.bc,polybench_timer_print,1,2943,True,,,,pending,5,5,0.0
nussinov.bc,polybench_free_data,1,2919,True,,,,pending,5,5,0.0
nussinov.bc,polybench_alloc_data,1,3203,True,,,,pending,22,22,0.0
nussinov.bc,xmalloc,3,3468,True,,,,pending,34,34,0.0
nussinov.bc,main,2,4354,True,,,,pending,76,76,0.0
nussinov.bc,init_array,4,3900,True,,,,pending,63,63,0.0
nussinov.bc,kernel_nussinov,16,9361,False,ollama/qwen2.5-coder:7b,97.99,,syntax_fail,373,373,0.0
nussinov.bc,kernel_nussinov_StrictFP,16,9361,False,ollama/qwen2.5-coder:7b,101.291,,syntax_fail,373,373,0.0
nussinov.bc,check_FP,5,4614,False,ollama/qwen2.5-coder:3b,,,pending,100,100,0.0
nussinov.bc,print_array,3,3967,True,,,,pending,66,66,0.0
nussinov.bc,rtclock,1,2875,True,,,,pending,1,1,0.0
nussinov.bc,print_element,1,6216,True,,,,pending,203,203,0.0
3mm.bc,polybench_flush_cache,2,3523,True,,,,pending,40,40,0.0
3mm.bc,polybench_prepare_instruments,1,2865,True,,,,pending,2,2,0.0
3mm.bc,polybench_timer_start,1,2893,True,,,,pending,4,4,0.0
3mm.bc,polybench_timer_stop,1,2883,True,,,,pending,3,3,0.0
3mm.bc,polybench_timer_print,1,2933,True,,,,pending,5,5,0.0
3mm.bc,polybench_free_data,1,2909,True,,,,pending,5,5,0.0
3mm.bc,polybench_alloc_data,1,3193,True,,,,pending,22,22,0.0
3mm.bc,xmalloc,3,3458,True,,,,pending,34,34,0.0
3mm.bc,main,1,5138,True,,,,pending,115,115,0.0
3mm.bc,init_array,9,5947,False,ollama/qwen2.5-coder:3b,30.307,,syntax_fail,191,191,0.0
3mm.bc,kernel_3mm,10,6843,False,ollama/qwen2.5-coder:3b,,,pending,238,238,0.0
3mm.bc,print_array,3,3968,True,,,,pending,67,67,0.0
3mm.bc,rtclock,1,2865,True,,,,pending,1,1,0.0
3mm.bc,print_element,1,6206,True,,,,pending,203,203,0.0
bicg.bc,polybench_flush_cache,2,3329,True,,,,pending,40,40,0.0
bicg.bc,polybench_prepare_instruments,1,2671,True,,,,pending,2,2,0.0
bicg.bc,polybench_timer_start,1,2699,True,,,,pending,4,4,0.0
bicg.bc,polybench_timer_stop,1,2689,True,,,,pending,3,3,0.0
bicg.bc,polybench_timer_print,1,2739,True,,,,pending,5,5,0.0
bicg.bc,polybench_free_data,1,2715,True,,,,pending,5,5,0.0
bicg.bc,polybench_alloc_data,1,2999,True,,,,pending,22,22,0.0
bicg.bc,xmalloc,3,3264,True,,,,pending,34,34,0.0
bicg.bc,main,1,4201,True,,,,pending,79,79,0.0
bicg.bc,init_array,4,4120,True,,,,pending,92,92,0.0
bicg.bc,kernel_bicg,4,4495,True,,,,pending,114,114,0.0
bicg.bc,print_array,4,4281,True,,,,pending,98,98,0.0
bicg.bc,rtclock,1,2671,True,,,,pending,1,1,0.0
bicg.bc,print_element,1,6012,True,,,,pending,203,203,0.0
atax.bc,polybench_flush_cache,2,3300,True,,,,pending,40,40,0.0
atax.bc,polybench_prepare_instruments,1,2642,True,,,,pending,2,2,0.0
atax.bc,polybench_timer_start,1,2670,True,,,,pending,4,4,0.0
atax.bc,polybench_timer_stop,1,2660,True,,,,pending,3,3,0.0
atax.bc,polybench_timer_print,1,2710,True,,,,pending,5,5,0.0
atax.bc,polybench_free_data,1,2686,True,,,,pending,5,5,0.0
atax.bc,polybench_alloc_data,1,2970,True,,,,pending,22,22,0.0
atax.bc,xmalloc,3,3235,True,,,,pending,34,34,0.0
atax.bc,main,1,3870,True,,,,pending,65,65,0.0
atax.bc,init_array,4,3958,True,,,,pending,82,82,0.0
atax.bc,kernel_atax,5,4626,False,ollama/qwen2.5-coder:3b,29.668,,syntax_fail,123,123,0.0
atax.bc,print_array,2,3412,True,,,,pending,48,48,0.0
atax.bc,rtclock,1,2642,True,,,,pending,1,1,0.0
atax.bc,print_element,1,5983,True,,,,pending,203,203,0.0
doitgen.bc,polybench_flush_cache,2,3772,True,,,,pending,40,40,0.0
doitgen.bc,polybench_prepare_instruments,1,3114,True,,,,pending,2,2,0.0
doitgen.bc,polybench_timer_start,1,3142,True,,,,pending,4,4,0.0
doitgen.bc,polybench_timer_stop,1,3132,True,,,,pending,3,3,0.0
doitgen.bc,polybench_timer_print,1,3182,True,,,,pending,5,5,0.0
doitgen.bc,polybench_free_data,1,3158,True,,,,pending,5,5,0.0
doitgen.bc,polybench_alloc_data,1,3442,True,,,,pending,22,22,0.0
doitgen.bc,xmalloc,3,3707,True,,,,pending,34,34,0.0
